,movement,measured
125,0.005,4.9999999999954525
126,0.005,5.00000000000955
127,0.005,4.9999999999954525
128,0.005,4.9999999999954525
129,0.005,5.000000000009777
130,0.005,4.9999999999954525
131,0.005,4.9999999999954525
132,0.005,5.000000000009777
133,0.005,4.9999999999954525
134,0.005,4.9999999999954525
135,0.005,5.00000000000955
136,0.005,4.9999999999954525
137,0.005,4.9999999999954525
138,0.005,4.9999999999954525
139,0.005,5.00000000000955
140,0.005,9.999999999990905
141,0.005,5.000000000009777
142,0.005,4.9999999999954525
143,0.005,4.9999999999954525
144,0.005,5.000000000009777
145,0.005,4.9999999999954525
146,0.005,4.9999999999954525
147,0.005,5.00000000000955
148,0.005,9.999999999990905
149,0.005,5.00000000000955
150,0.005,4.9999999999954525
151,0.005,4.9999999999954525
152,0.005,5.000000000009777
153,0.005,4.9999999999954525
154,0.005,4.9999999999954525
155,0.005,5.000000000009777
156,0.005,4.9999999999954525
157,0.005,4.9999999999954525
158,0.005,5.00000000000955
159,0.005,4.9999999999954525
160,0.005,9.999999999990905
161,0.005,0.0
162,0.005,5.00000000000955
163,0.005,4.9999999999954525
164,0.005,10.00000000000523
165,0.005,0.0
166,0.005,4.9999999999954525
167,0.005,4.9999999999954525
168,0.005,10.00000000000523
169,0.005,0.0
170,0.005,4.9999999999954525
171,0.005,5.00000000000955
172,0.005,9.999999999990905
173,0.005,0.0
174,0.005,10.000000000005002
175,0.005,4.9999999999954525
176,0.005,5.000000000009777
177,0.005,4.9999999999954525
178,0.005,4.9999999999954525
179,0.005,5.000000000009777
180,0.005,4.9999999999954525
181,0.005,4.9999999999954525
182,0.005,5.00000000000955
183,0.005,4.9999999999954525
184,0.005,4.9999999999954525
185,0.005,4.9999999999954525
186,0.005,5.00000000000955
187,0.005,4.9999999999954525
188,0.005,4.9999999999954525
189,0.005,5.000000000009777
190,0.005,4.9999999999954525
191,0.005,4.9999999999954525
192,0.005,5.000000000009777
193,0.005,4.9999999999954525
194,0.005,4.9999999999954525
195,0.005,5.00000000000955
196,0.005,4.9999999999954525
197,0.005,4.9999999999954525
198,0.005,5.00000000000955
199,0.005,4.9999999999954525
200,0.005,4.9999999999954525
201,0.005,0.0
202,0.005,5.000000000009777
203,0.005,4.9999999999954525
204,0.005,4.9999999999954525
205,0.005,5.000000000009777
206,0.005,4.9999999999954525
207,0.005,4.9999999999954525
208,0.005,5.00000000000955
209,0.005,4.9999999999954525
210,0.005,4.9999999999954525
211,0.005,4.9999999999954525
212,0.005,5.00000000000955
213,0.005,4.9999999999954525
214,0.005,4.9999999999954525
215,0.005,5.000000000009777
216,0.005,4.9999999999954525
217,0.005,4.9999999999954525
218,0.005,5.000000000009777
219,0.005,4.9999999999954525
220,0.005,4.9999999999954525
221,0.005,5.00000000000955
222,0.005,4.9999999999954525
223,0.005,4.9999999999954525
224,0.005,5.00000000000955
225,0.005,4.9999999999954525
226,0.005,4.9999999999954525
227,0.005,10.00000000000523
228,0.005,4.9999999999954525
229,0.005,5.000000000009777
230,0.005,4.9999999999954525
231,0.005,4.9999999999954525
232,0.005,5.00000000000955
233,0.005,4.9999999999954525
234,0.005,4.9999999999954525
235,0.005,4.9999999999954525
236,0.005,5.00000000000955
237,0.005,4.9999999999954525
238,0.005,4.9999999999954525
239,0.005,5.000000000009777
240,0.005,4.9999999999954525
241,0.005,4.9999999999954525
242,0.005,5.000000000009777
243,0.005,4.9999999999954525
244,0.005,4.9999999999954525
245,0.005,5.00000000000955
246,0.005,4.9999999999954525
247,0.005,4.9999999999954525
248,0.005,5.00000000000955
249,0.005,4.9999999999954525
250,0.005,4.9999999999954525
251,0.005,5.000000000009777
252,0.005,4.9999999999954525
253,0.005,4.9999999999954525
254,0.005,5.000000000009777
255,0.005,4.9999999999954525
256,0.005,4.9999999999954525
257,0.005,5.00000000000955
258,0.005,4.9999999999954525
259,0.005,4.9999999999954525
260,0.005,4.9999999999954525
261,0.005,5.00000000000955
262,0.005,4.9999999999954525
263,0.005,4.9999999999954525
264,0.005,5.000000000009777
265,0.005,4.9999999999954525
266,0.005,4.9999999999954525
267,0.005,5.000000000009777
268,0.005,4.9999999999954525
269,0.005,4.9999999999954525
270,0.005,5.00000000000955
271,0.005,4.9999999999954525
272,0.005,4.9999999999954525
273,0.005,5.00000000000955
274,0.005,4.9999999999954525
275,0.005,4.9999999999954525
276,0.005,5.000000000009777
277,0.005,0.0
278,0.005,4.9999999999954525
279,0.005,4.9999999999954525
280,0.005,5.000000000009777
281,0.005,4.9999999999954525
282,0.005,4.9999999999954525
283,0.005,5.00000000000955
284,0.005,4.9999999999954525
285,0.005,4.9999999999954525
286,0.005,4.9999999999954525
287,0.005,5.00000000000955
288,0.005,4.9999999999954525
289,0.005,4.9999999999954525
290,0.005,5.000000000009777
291,0.005,4.9999999999954525
292,0.005,4.9999999999954525
293,0.005,5.000000000009777
294,0.005,4.9999999999954525
295,0.005,4.9999999999954525
296,0.005,5.00000000000955
297,0.005,4.9999999999954525
298,0.005,4.9999999999954525
299,0.005,5.00000000000955
300,0.005,4.9999999999954525
301,0.005,4.9999999999954525
302,0.005,5.000000000009777
303,0.005,4.9999999999954525
304,0.005,10.00000000000523
305,0.005,0.0
306,0.005,9.999999999990905
307,0.005,5.00000000000955
308,0.005,4.9999999999954525
309,0.005,4.9999999999954525
310,0.005,4.9999999999954525
311,0.005,5.00000000000955
312,0.005,4.9999999999954525
313,0.005,4.9999999999954525
314,0.005,5.000000000010004
315,0.005,4.9999999999954525
316,0.005,4.9999999999954525
317,0.005,5.00000000000955
318,0.005,4.9999999999954525
319,0.005,4.9999999999954525
320,0.005,5.00000000000955
321,0.005,4.9999999999954525
322,0.005,4.9999999999954525
323,0.005,5.00000000000955
324,0.005,4.9999999999954525
325,0.005,4.9999999999954525
326,0.005,5.00000000000955
327,0.005,4.9999999999954525
328,0.005,4.9999999999954525
329,0.005,5.000000000010004
330,0.005,4.9999999999954525
331,0.005,4.9999999999954525
332,0.005,5.00000000000955
333,0.005,4.9999999999954525
334,0.005,4.9999999999954525
335,0.005,4.9999999999954525
336,0.005,5.00000000000955
337,0.005,4.9999999999954525
338,0.005,4.9999999999954525
339,0.005,5.000000000010004
340,0.005,4.9999999999954525
341,0.005,4.9999999999954525
342,0.005,5.00000000000955
343,0.005,4.9999999999954525
344,0.005,4.9999999999954525
345,0.005,5.00000000000955
346,0.005,4.9999999999954525
347,0.005,4.9999999999954525
348,0.005,5.00000000000955
349,0.005,4.9999999999954525
350,0.005,4.9999999999954525
351,0.005,5.00000000000955
352,0.005,4.9999999999954525
353,0.005,4.9999999999954525
354,0.005,5.000000000010004
355,0.005,4.9999999999954525
356,0.005,4.9999999999954525
357,0.005,5.00000000000955
358,0.005,4.9999999999954525
359,0.005,4.9999999999954525
360,0.005,4.9999999999954525
361,0.005,0.0
362,0.005,5.00000000000955
363,0.005,4.9999999999954525
364,0.005,4.9999999999954525
365,0.005,5.000000000010004
366,0.005,4.9999999999954525
367,0.005,4.9999999999954525
368,0.005,5.00000000000955
369,0.005,4.9999999999954525
370,0.005,4.9999999999954525
371,0.005,5.00000000000955
372,0.005,4.9999999999954525
373,0.005,4.9999999999954525
374,0.005,5.00000000000955
375,0.005,4.9999999999954525
376,0.005,4.9999999999954525
377,0.005,5.00000000000955
378,0.005,4.9999999999954525
379,0.005,4.9999999999954525
380,0.005,5.000000000010004
381,0.005,4.9999999999954525
382,0.005,4.9999999999954525
383,0.005,5.00000000000955
384,0.005,9.999999999990905
385,0.005,4.9999999999954525
386,0.005,5.00000000000955
387,0.005,4.9999999999954525
388,0.005,4.9999999999954525
